time,open,high,low,close,volume
2023-05-04T01:00:00.000Z,4232.9521,4291.8718,4200.5106,4266.9356,18929
2023-05-04T01:05:00.000Z,4266.9356,4269.3418,4243.9447,4247.9483,8363
2023-05-04T01:10:00.000Z,4247.9483,4256.4951,4235.316,4245.2559,6446
2023-05-04T01:15:00.000Z,4245.2559,4251.5497,4213.803,4228.2913,7463
2023-05-04T01:20:00.000Z,4228.2913,4228.4094,4206.0159,4208.8889,5186
2023-05-04T01:25:00.000Z,4208.8889,4232.3697,4207.1743,4229.3266,3197
2023-05-04T01:30:00.000Z,4229.3266,4237.872,4218.1149,4222.7646,5638
2023-05-04T01:35:00.000Z,4222.7646,4246.8847,4220.9421,4243.5191,4780
2023-05-04T01:40:00.000Z,4243.5191,4264.0581,4241.8208,4261.6788,3658
2023-05-04T01:45:00.000Z,4261.6788,4262.3863,4250.9131,4257.6445,3204
2023-05-04T01:50:00.000Z,4257.6445,4260.1802,4250.7684,4254.9688,1400
2023-05-04T01:55:00.000Z,4254.9688,4255.4642,4242.4002,4244.7376,1879
2023-05-04T02:00:00.000Z,4244.7376,4246.6625,4238.4898,4240.1937,2063
2023-05-04T02:05:00.000Z,4240.1937,4240.7374,4226.9038,4232.3619,2506
2023-05-04T02:10:00.000Z,4232.3619,4234.4317,4230.2092,4233.3757,803
2023-05-04T02:30:00.000Z,4232.1344,4232.5277,4217.5019,4227.4495,3509
2023-05-04T02:35:00.000Z,4227.4495,4236.1481,4226.1205,4235.3695,1206
2023-05-04T02:40:00.000Z,4235.3695,4238.9087,4232.2371,4237.8781,1440
2023-05-04T02:45:00.000Z,4237.8781,4241.9522,4232.5836,4233.9863,1674
2023-05-04T02:50:00.000Z,4233.9863,4251.766,4233.4909,4248.5439,2160
2023-05-04T02:55:00.000Z,4248.5439,4250.2775,4241.9498,4242.0828,1191
2023-05-04T03:00:00.000Z,4242.0828,4246.8492,4237.9291,4240.8638,2057
2023-05-04T03:05:00.000Z,4240.8638,4242.8741,4235.9345,4238.3609,819
2023-05-04T03:10:00.000Z,4238.3609,4240.312,4230.8161,4235.4738,1192
2023-05-04T03:15:00.000Z,4235.4738,4242.4356,4234.616,4240.3329,880
2023-05-04T03:20:00.000Z,4240.3329,4241.1195,4234.863,4235.9174,1118
2023-05-04T03:25:00.000Z,4235.9174,4236.4128,4229.2656,4232.6054,1315
2023-05-04T05:30:00.000Z,4235.3586,4247.5275,4233.7907,4243.8413,2600
2023-05-04T05:35:00.000Z,4243.8413,4246.861,4239.1115,4243.4833,1390
2023-05-04T05:40:00.000Z,4243.4833,4248.9811,4242.0611,4245.2686,1900
2023-05-04T05:45:00.000Z,4245.2686,4251.0317,4243.0475,4249.0587,1489
2023-05-04T05:50:00.000Z,4249.0587,4249.0587,4238.9103,4241.6563,1738
2023-05-04T05:55:00.000Z,4241.6563,4243.8182,4239.3385,4239.647,514
2023-05-04T06:00:00.000Z,4239.647,4241.6413,4236.6177,4239.4993,1796
2023-05-04T06:05:00.000Z,4239.4993,4239.7309,4224.4625,4228.9944,2682
2023-05-04T06:10:00.000Z,4228.9944,4234.2086,4228.7688,4230.769,863
2023-05-04T06:15:00.000Z,4230.769,4233.5216,4227.4682,4231.3094,1155
2023-05-04T06:20:00.000Z,4231.3094,4235.894,4229.4672,4234.7668,1149
2023-05-04T06:25:00.000Z,4234.7668,4237.5406,4232.2202,4233.4374,617
