time,open,high,low,close,volume
2023-10-09T01:00:00.000Z,7909.3728,7949.2769,7815.3456,7823.6598,102220
2023-10-09T01:05:00.000Z,7823.6598,7834.2479,7813.4828,7818.9186,37028
2023-10-09T01:10:00.000Z,7818.9186,7821.5729,7807.7441,7820.2566,26656
2023-10-09T01:15:00.000Z,7820.2566,7851.6602,7811.0548,7850.9755,25471
2023-10-09T01:20:00.000Z,7850.9755,7874.7478,7847.818,7866.9512,23525
2023-10-09T01:25:00.000Z,7866.9512,7867.9835,7821.0348,7822.2133,18175
2023-10-09T01:30:00.000Z,7822.2133,7844.9329,7810.8626,7844.6721,19803
2023-10-09T01:35:00.000Z,7844.6721,7848.1318,7823.0637,7827.9646,13998
2023-10-09T01:40:00.000Z,7827.9646,7828.7361,7810.4065,7811.585,11947
2023-10-09T01:45:00.000Z,7811.585,7819.6861,7810.7101,7811.9784,9359
2023-10-09T01:50:00.000Z,7811.9784,7829.479,7809.7515,7829.479,10919
2023-10-09T01:55:00.000Z,7829.479,7830.9997,7801.8869,7811.6741,14886
2023-10-09T02:00:00.000Z,7811.6741,7813.4855,7797.3186,7803.5294,17926
2023-10-09T02:05:00.000Z,7803.5294,7809.1228,7800.778,7807.7663,6794
2023-10-09T02:10:00.000Z,7807.7663,7810.9854,7803.6063,7808.3936,6392
2023-10-09T02:30:00.000Z,7811.003,7829.0947,7799.2847,7826.095,18839
2023-10-09T02:35:00.000Z,7826.095,7830.9751,7819.1184,7822.0421,13368
2023-10-09T02:40:00.000Z,7822.0421,7822.1601,7815.2033,7817.2744,5467
2023-10-09T02:45:00.000Z,7817.2744,7818.5908,7806.6608,7808.6101,8314
2023-10-09T02:50:00.000Z,7808.6101,7816.9,7802.7922,7815.4649,8734
2023-10-09T02:55:00.000Z,7815.4649,7815.7754,7809.7324,7810.9067,5101
2023-10-09T03:00:00.000Z,7810.9067,7813.0502,7803.0722,7808.1943,5652
2023-10-09T03:05:00.000Z,7808.1943,7813.0972,7800.2586,7801.6937,4999
2023-10-09T03:10:00.000Z,7801.6937,7808.7654,7796.5075,7807.5911,11444
2023-10-09T03:15:00.000Z,7807.5911,7809.0262,7799.0575,7800.3738,6476
2023-10-09T03:20:00.000Z,7800.3738,7806.0201,7797.0364,7803.0078,5317
2023-10-09T03:25:00.000Z,7803.0078,7808.107,7796.7523,7803.154,5076
2023-10-09T05:30:00.000Z,7808.076,7823.8536,7804.9003,7823.8536,12850
2023-10-09T05:35:00.000Z,7823.8536,7829.8783,7819.7042,7823.9548,11459
2023-10-09T05:40:00.000Z,7823.9548,7842.0363,7821.8487,7842.0363,12496
2023-10-09T05:45:00.000Z,7842.0363,7842.0363,7827.0965,7834.6924,9899
2023-10-09T05:50:00.000Z,7834.6924,7839.8859,7831.2775,7836.7098,7780
2023-10-09T05:55:00.000Z,7836.7098,7846.9829,7836.7098,7839.9391,7995
2023-10-09T06:00:00.000Z,7839.9391,7839.9391,7831.1114,7835.129,9121
2023-10-09T06:05:00.000Z,7835.129,7836.7061,7821.4118,7833.0156,10459
2023-10-09T06:10:00.000Z,7833.0156,7839.6,7826.1012,7827.5363,7154
2023-10-09T06:15:00.000Z,7827.5363,7828.3056,7821.273,7826.957,6453
2023-10-09T06:20:00.000Z,7826.957,7830.1332,7820.5533,7822.9019,4221
2023-10-09T06:25:00.000Z,7822.9019,7825.7456,7820.177,7821.8645,4840
2023-10-09T06:30:00.000Z,7821.8645,7823.0388,7815.3046,7818.0561,6131
2023-10-09T06:35:00.000Z,7818.0561,7821.3258,7815.0568,7818.32,4544
2023-10-09T06:40:00.000Z,7818.32,7823.0111,7814.9674,7821.1646,5318
2023-10-09T06:45:00.000Z,7821.1646,7823.4712,7811.9235,7820.8631,8376
2023-10-09T06:50:00.000Z,7820.8631,7821.6984,7810.9595,7820.5241,7381
2023-10-09T06:55:00.000Z,7820.5241,7831.563,7820.4965,7829.9517,9734
2023-10-09T13:00:00.000Z,7809.0717,7837.1606,7809.0717,7823.6551,36330
2023-10-09T13:05:00.000Z,7823.6551,7835.5473,7820.8187,7833.9817,11732
2023-10-09T13:10:00.000Z,7833.9817,7841.0511,7831.5623,7837.568,12294
2023-10-09T13:15:00.000Z,7837.568,7842.0407,7832.5926,7834.9453,7286
2023-10-09T13:20:00.000Z,7834.9453,7850.8308,7833.7795,7844.4463,11926
2023-10-09T13:25:00.000Z,7844.4463,7844.4463,7834.3725,7837.4702,7470
2023-10-09T13:30:00.000Z,7837.4702,7837.4702,7820.0005,7827.4158,18351
2023-10-09T13:35:00.000Z,7827.4158,7836.0558,7826.458,7830.835,11764
2023-10-09T13:40:00.000Z,7830.835,7831.2031,7817.0362,7822.3225,11536
2023-10-09T13:45:00.000Z,7822.3225,7825.3986,7807.6336,7810.1022,12914
2023-10-09T13:50:00.000Z,7810.1022,7810.1022,7786.7888,7797.5738,30744
2023-10-09T13:55:00.000Z,7797.5738,7802.2137,7779.9601,7779.9601,20593
2023-10-09T14:00:00.000Z,7779.9601,7783.2993,7764.6544,7770.7822,22461
2023-10-09T14:05:00.000Z,7770.7822,7771.5886,7763.3614,7769.9429,12106
2023-10-09T14:10:00.000Z,7769.9429,7771.2735,7753.3526,7762.4697,13741
2023-10-09T14:15:00.000Z,7762.4697,7772.6924,7762.4697,7766.2622,10324
2023-10-09T14:20:00.000Z,7766.2622,7777.4879,7765.0964,7773.7672,7719
2023-10-09T14:25:00.000Z,7773.7672,7781.2987,7768.6041,7768.6041,6998
2023-10-09T14:30:00.000Z,7768.6041,7768.6041,7756.0507,7760.9535,11784
