time,open,high,low,close,volume
2023-07-16T01:20:00.000Z,30323.1,30333.2,30323,30330.9,144.18
2023-07-16T01:25:00.000Z,30330.9,30331,30315.6,30320.6,126.21
2023-07-16T01:30:00.000Z,30320.7,30329.8,30290,30290.9,168
2023-07-16T01:35:00.000Z,30290.9,30290.9,30272.5,30279,272.83
2023-07-16T01:40:00.000Z,30279.1,30292.2,30265,30283.3,203.19
2023-07-16T01:45:00.000Z,30283.4,30285,30268,30285,131.59
2023-07-16T01:50:00.000Z,30285,30285,30274,30274,137.77
2023-07-16T01:55:00.000Z,30274,30274.1,30268.1,30270.1,88.31
2023-07-16T02:00:00.000Z,30270.2,30271.9,30265,30265.1,75.06
2023-07-16T02:05:00.000Z,30265.1,30278,30260,30265.5,504.32
2023-07-16T02:10:00.000Z,30265.5,30276.4,30265.5,30270.1,82.01
2023-07-16T02:15:00.000Z,30270,30270.1,30136.4,30192.6,3356.39
2023-07-16T02:20:00.000Z,30192.5,30192.5,30053.1,30138.1,3005.65
2023-07-16T02:25:00.000Z,30138.2,30163,30111,30122,619.62
2023-07-16T02:30:00.000Z,30122.5,30156.4,30112,30149.3,392.45
2023-07-16T02:35:00.000Z,30149.3,30236,30149.3,30225.2,817.04
2023-07-16T02:40:00.000Z,30225.3,30329.5,30225.2,30302.1,1752.58
2023-07-16T02:45:00.000Z,30302.1,30338.1,30264.2,30275.6,1286.3
2023-07-16T02:50:00.000Z,30275.6,30281.9,30253.4,30270,378.52
2023-07-16T02:55:00.000Z,30270,30274.9,30251.1,30255.7,179.64
2023-07-16T03:00:00.000Z,30255.7,30265,30203.6,30235.9,480.16
2023-07-16T03:05:00.000Z,30236,30238,30200,30210,272.77
2023-07-16T03:10:00.000Z,30209.8,30238,30202.1,30222.9,263.14
2023-07-16T03:15:00.000Z,30223,30237.1,30206.1,30221.8,131.43
2023-07-16T03:20:00.000Z,30221.8,30227.4,30206,30214.7,115.85
2023-07-16T03:25:00.000Z,30214.8,30217.5,30201.5,30204.4,150.76
2023-07-16T03:30:00.000Z,30204.4,30239.2,30204.4,30224.9,249.01
2023-07-16T03:35:00.000Z,30224.9,30234.4,30200.6,30233,279.22
2023-07-16T03:40:00.000Z,30232.9,30246,30218.2,30218.3,183.14
2023-07-16T03:45:00.000Z,30218.3,30232.4,30218.3,30220.3,113.75
2023-07-16T03:50:00.000Z,30220.1,30220.1,30180,30189.6,319.62
2023-07-16T03:55:00.000Z,30190.8,30201.4,30180.4,30187.9,382.87
2023-07-16T04:00:00.000Z,30187.9,30199.2,30178.5,30191.5,435.27
2023-07-16T04:05:00.000Z,30193.1,30214.9,30192.4,30209.1,120.61
2023-07-16T04:10:00.000Z,30209.2,30209.2,30193.8,30207.3,133.06
2023-07-16T04:15:00.000Z,30207.4,30207.4,30181.2,30183.7,125.82
2023-07-16T04:20:00.000Z,30183.8,30187.2,30160.3,30170.2,393.33
2023-07-16T04:25:00.000Z,30170.2,30180,30170.2,30172.3,124.65
2023-07-16T04:30:00.000Z,30172.4,30172.4,30151.1,30167.9,224.13
2023-07-16T04:35:00.000Z,30167.9,30187.1,30167.9,30183.5,157.6
