time,open,high,low,close,volume
2022-05-30T04:00:00.000Z,0.71765,0.71771,0.71705,0.71716,766
2022-05-30T04:15:00.000Z,0.71719,0.71764,0.71686,0.71757,725
2022-05-30T04:30:00.000Z,0.71759,0.71801,0.71739,0.71787,1058
2022-05-30T04:45:00.000Z,0.71788,0.71798,0.71734,0.71784,804
2022-05-30T05:00:00.000Z,0.71786,0.71849,0.71767,0.71847,1144
2022-05-30T05:15:00.000Z,0.71846,0.71866,0.7181,0.71814,1158
2022-05-30T05:30:00.000Z,0.71814,0.71869,0.71794,0.71864,1082
2022-05-30T05:45:00.000Z,0.71864,0.71886,0.71805,0.71832,1192
2022-05-30T06:00:00.000Z,0.71838,0.71884,0.71801,0.71878,1507
2022-05-30T06:15:00.000Z,0.71882,0.71894,0.71835,0.71876,1278
2022-05-30T06:30:00.000Z,0.71877,0.71932,0.71849,0.71868,1246
2022-05-30T06:45:00.000Z,0.71866,0.71867,0.718,0.718,1270
2022-05-30T07:00:00.000Z,0.71801,0.71848,0.71733,0.71782,1925
2022-05-30T07:15:00.000Z,0.71781,0.71811,0.71754,0.71792,1599
2022-05-30T07:30:00.000Z,0.71791,0.71817,0.71758,0.71796,1208
2022-05-30T07:45:00.000Z,0.71798,0.71811,0.71725,0.71736,1283
2022-05-30T08:00:00.000Z,0.71738,0.71772,0.7172,0.71758,1365
2022-05-30T08:15:00.000Z,0.71757,0.71817,0.71737,0.71795,1107
2022-05-30T08:30:00.000Z,0.71796,0.71886,0.71792,0.71857,1169
2022-05-30T08:45:00.000Z,0.71859,0.71897,0.71838,0.71873,923
2022-05-30T09:00:00.000Z,0.71874,0.71916,0.71863,0.71894,1010
2022-05-30T09:15:00.000Z,0.71895,0.71927,0.71871,0.71926,880
2022-05-30T09:30:00.000Z,0.71926,0.71935,0.71892,0.71916,743
2022-05-30T09:45:00.000Z,0.71914,0.71929,0.71894,0.71898,615
2022-05-30T10:00:00.000Z,0.71899,0.71913,0.71849,0.71852,777
2022-05-30T10:15:00.000Z,0.71851,0.71864,0.7178,0.71809,840
2022-05-30T10:30:00.000Z,0.71806,0.71838,0.71777,0.71809,1199
2022-05-30T10:45:00.000Z,0.71809,0.71824,0.7178,0.71817,1173
2022-05-30T11:00:00.000Z,0.71818,0.71848,0.71805,0.71837,649
2022-05-30T11:15:00.000Z,0.71838,0.71846,0.71793,0.71837,786
2022-05-30T11:30:00.000Z,0.71837,0.71852,0.71813,0.71834,660
2022-05-30T11:45:00.000Z,0.71834,0.71872,0.71822,0.71857,805
2022-05-30T12:00:00.000Z,0.71856,0.71875,0.7183,0.71848,863
2022-05-30T12:15:00.000Z,0.71849,0.71851,0.7179,0.71796,910
2022-05-30T12:30:00.000Z,0.71797,0.71809,0.71743,0.71764,800
2022-05-30T12:45:00.000Z,0.71766,0.71786,0.71733,0.71749,784
2022-05-30T13:00:00.000Z,0.7175,0.71796,0.71745,0.71784,867
2022-05-30T13:15:00.000Z,0.71785,0.71794,0.71752,0.71764,868
2022-05-30T13:30:00.000Z,0.71765,0.71825,0.71759,0.71783,1020
2022-05-30T13:45:00.000Z,0.71784,0.71818,0.71769,0.71816,850
2022-05-30T14:00:00.000Z,0.71816,0.71854,0.71803,0.71826,1103
2022-05-30T14:15:00.000Z,0.71825,0.71861,0.71816,0.71837,885
2022-05-30T14:30:00.000Z,0.71839,0.71852,0.71829,0.71846,746
2022-05-30T14:45:00.000Z,0.71845,0.71971,0.71835,0.71957,1363
