time,open,high,low,close,volume
2019-08-21T05:00:00.000Z,3487.9441,3521.4851,3486.8159,3514.8579,301357
2019-08-21T06:00:00.000Z,3514.8579,3526.7634,3507.342,3526.6125,409237
2019-08-21T13:00:00.000Z,3510.1458,3511.0771,3498.2146,3504.0107,269853
2019-08-21T14:00:00.000Z,3504.0107,3518.5435,3496.5803,3516.3198,229027
2019-08-22T01:00:00.000Z,3517.7896,3525.3816,3509.9021,3512.8779,206747
2019-08-22T02:00:00.000Z,3512.8779,3518.5815,3489.3511,3493.2773,262326
2019-08-22T03:00:00.000Z,3493.2773,3494.3328,3483.1895,3492.3232,134597
2019-08-22T05:00:00.000Z,3492.5884,3497.02,3464.3052,3493.771,420993
2019-08-22T06:00:00.000Z,3493.771,3527.3477,3491.6753,3518.3184,660906
2019-08-22T13:00:00.000Z,3518.1411,3520.748,3503.5244,3517.1487,315719
2019-08-22T14:00:00.000Z,3517.1487,3527.2932,3510.3384,3517.7974,244911
2019-08-23T01:00:00.000Z,3516.6934,3531.0552,3506.541,3525.9614,355304
2019-08-23T02:00:00.000Z,3525.9614,3538.3591,3520.7524,3525.4153,260015
2019-08-23T03:00:00.000Z,3525.4153,3536.4734,3523.4248,3528.5718,118670
2019-08-23T05:00:00.000Z,3529.0608,3542.1855,3526.3376,3538.7341,150124
2019-08-23T06:00:00.000Z,3538.7341,3543.2859,3522.4868,3527.9575,331148
2019-08-23T13:00:00.000Z,3506.688,3537.0303,3505.4365,3534.7329,361009
2019-08-23T14:00:00.000Z,3534.7329,3534.7329,3512.8892,3513.2371,266622
2019-08-26T01:00:00.000Z,3496.0193,3496.7747,3466.9714,3481.9158,566429
2019-08-26T02:00:00.000Z,3481.9158,3483.6343,3461.0986,3468.9929,316485
2019-08-26T03:00:00.000Z,3468.9929,3470.0256,3461.145,3462.9126,111827
2019-08-26T05:00:00.000Z,3460.6982,3473.4006,3451.344,3469.1257,251256
2019-08-26T06:00:00.000Z,3469.1257,3471.5032,3453.1975,3456.595,274886
2019-08-26T13:00:00.000Z,3432.8833,3445.2026,3428.323,3434.9775,397267
2019-08-26T14:00:00.000Z,3434.9775,3435.2744,3389.7207,3395.4438,503747
2019-08-27T01:00:00.000Z,3391.1252,3402.436,3377.1301,3381.3477,439966
2019-08-27T02:00:00.000Z,3381.3477,3402.1887,3375.7476,3391.9937,267572
2019-08-27T03:00:00.000Z,3391.9937,3394.8994,3381.1187,3382.248,118695
2019-08-27T05:00:00.000Z,3382.3516,3392.7083,3375.4717,3380.9521,154114
2019-08-27T06:00:00.000Z,3380.9521,3384.3552,3354.0952,3354.0952,446657
2019-08-27T13:00:00.000Z,3336.1057,3338.3716,3303.8826,3328.1421,602583
2019-08-27T14:00:00.000Z,3328.1421,3354.1797,3321.6321,3349.0193,464430
2019-08-28T01:00:00.000Z,3357.1438,3359.6709,3338.6309,3342.8567,342675
2019-08-28T02:00:00.000Z,3342.8567,3349.8928,3336.6799,3343.894,112038
2019-08-28T03:00:00.000Z,3343.894,3348.522,3340.1699,3346.8945,71479
2019-08-28T05:00:00.000Z,3349.948,3376.0977,3349.948,3365.949,325866
2019-08-28T06:00:00.000Z,3365.949,3378.6938,3358.9688,3373.3003,302820
2019-08-28T13:00:00.000Z,3363.8147,3383.8584,3363.3416,3372.0781,451110
2019-08-28T14:00:00.000Z,3372.0781,3379.416,3371.5286,3378.9429,130137
2019-08-29T01:00:00.000Z,3382.4458,3384.9419,3341.075,3353.2725,495399
2019-08-29T02:00:00.000Z,3353.2725,3361.9583,3346.99,3361.0239,137808
2019-08-29T03:00:00.000Z,3361.0239,3371.5564,3347.8701,3348.8635,181862
2019-08-29T05:00:00.000Z,3358.1067,3359.3657,3334.8513,3337.3708,266619
2019-08-29T06:00:00.000Z,3337.3708,3351.7644,3317.5586,3323.9807,403027
2019-08-29T13:00:00.000Z,3333.5967,3366.2961,3328.4507,3361.6384,619001
2019-08-29T14:00:00.000Z,3361.6384,3363.0564,3350.0667,3362.4724,197275
2019-08-30T01:00:00.000Z,3362.4053,3371.1921,3348.7488,3358.6321,312233
2019-08-30T02:00:00.000Z,3358.6321,3366.8745,3349.7764,3364.1831,144338
2019-08-30T03:00:00.000Z,3364.1831,3379.1133,3359.572,3371.3818,223143
2019-08-30T05:00:00.000Z,3372.0942,3386.1628,3371.738,3375.3718,204174
2019-08-30T06:00:00.000Z,3375.3718,3392.5093,3363.301,3392.3752,464187
2019-08-30T13:00:00.000Z,3380.2856,3384.4607,3370.0627,3376.3469,329242
2019-08-30T14:00:00.000Z,3376.3469,3388.9626,3368.4402,3388.7627,240838
2019-09-02T01:00:00.000Z,3384.0425,3405.7195,3375.8611,3403.0825,410726
